Job runs on node:
eu-g9-044-1
REPETITIONS=8
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=2
EPOCHS=300
OPTSTEP=0.2
BATCHSIZE=8
VALSPLIT=0.2
FRACSAMPLEDSTATES=0.25
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
RUNID=1
NO JAX
srun -N 1 -n 1 python Cluster/single_run.py -ni 8 -nt 2 -b 8 -e 300 -v 0.2 -sz 0.2 -of 'runs/ed' -ls 1 2 3  -lp 1. 1. 1.  -lr 1 5 3 -njx

Epoch 1, 	Batch:0, 	Train Loss = 2.327271, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 2.109232, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 1.864774, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 1.966838, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 1.967528, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 1.888547, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 1.721243, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.665816, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 1.594305, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 1.549407, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.020767, 	Val Loss = 1.299013
Epoch 2, 	Batch:1, 	Train Loss = 1.111358, 	Val Loss = 1.299013
Epoch 2, 	Batch:2, 	Train Loss = 1.071049, 	Val Loss = 1.299013
Epoch 2, 	Batch:3, 	Train Loss = 1.098827, 	Val Loss = 1.299013
Epoch 2, 	Batch:4, 	Train Loss = 1.062892, 	Val Loss = 1.299013
Epoch 2, 	Batch:5, 	Train Loss = 1.000870, 	Val Loss = 1.299013
Epoch 2, 	Batch:6, 	Train Loss = 0.931077, 	Val Loss = 1.299013
Epoch 2, 	Batch:7, 	Train Loss = 0.972391, 	Val Loss = 1.299013
Epoch 2, 	Batch:8, 	Train Loss = 0.973494, 	Val Loss = 1.299013
Epoch 2, 	Batch:9, 	Train Loss = 0.931008, 	Val Loss = 1.299013
Epoch 3, 	Batch:0, 	Train Loss = 0.873026, 	Val Loss = 0.948506
Epoch 3, 	Batch:1, 	Train Loss = 0.942659, 	Val Loss = 0.948506
Epoch 3, 	Batch:2, 	Train Loss = 0.915504, 	Val Loss = 0.948506
Epoch 3, 	Batch:3, 	Train Loss = 0.864982, 	Val Loss = 0.948506
Epoch 3, 	Batch:4, 	Train Loss = 0.861312, 	Val Loss = 0.948506
Epoch 3, 	Batch:5, 	Train Loss = 0.794234, 	Val Loss = 0.948506
Epoch 3, 	Batch:6, 	Train Loss = 0.727735, 	Val Loss = 0.948506
Epoch 3, 	Batch:7, 	Train Loss = 0.761939, 	Val Loss = 0.948506
Epoch 3, 	Batch:8, 	Train Loss = 0.757034, 	Val Loss = 0.948506
Epoch 3, 	Batch:9, 	Train Loss = 0.732014, 	Val Loss = 0.948506
Epoch 4, 	Batch:0, 	Train Loss = 0.782061, 	Val Loss = 0.862169
Epoch 4, 	Batch:1, 	Train Loss = 0.811529, 	Val Loss = 0.862169
Epoch 4, 	Batch:2, 	Train Loss = 0.750483, 	Val Loss = 0.862169
Epoch 4, 	Batch:3, 	Train Loss = 0.724013, 	Val Loss = 0.862169
Epoch 4, 	Batch:4, 	Train Loss = 0.678409, 	Val Loss = 0.862169
Epoch 4, 	Batch:5, 	Train Loss = 0.643129, 	Val Loss = 0.862169
Epoch 4, 	Batch:6, 	Train Loss = 0.595899, 	Val Loss = 0.862169
Epoch 4, 	Batch:7, 	Train Loss = 0.622567, 	Val Loss = 0.862169
Epoch 4, 	Batch:8, 	Train Loss = 0.616377, 	Val Loss = 0.862169
Epoch 4, 	Batch:9, 	Train Loss = 0.602316, 	Val Loss = 0.862169
Epoch 5, 	Batch:0, 	Train Loss = 0.574787, 	Val Loss = 0.726934
Epoch 5, 	Batch:1, 	Train Loss = 0.702915, 	Val Loss = 0.726934
Epoch 5, 	Batch:2, 	Train Loss = 0.716697, 	Val Loss = 0.726934
Epoch 5, 	Batch:3, 	Train Loss = 0.720081, 	Val Loss = 0.726934
Epoch 5, 	Batch:4, 	Train Loss = 0.689204, 	Val Loss = 0.726934
Epoch 5, 	Batch:5, 	Train Loss = 0.657679, 	Val Loss = 0.726934
Epoch 5, 	Batch:6, 	Train Loss = 0.640525, 	Val Loss = 0.726934
Epoch 5, 	Batch:7, 	Train Loss = 0.669493, 	Val Loss = 0.726934
Epoch 5, 	Batch:8, 	Train Loss = 0.666404, 	Val Loss = 0.726934
Epoch 5, 	Batch:9, 	Train Loss = 0.643084, 	Val Loss = 0.726934
Epoch 6, 	Batch:0, 	Train Loss = 0.709213, 	Val Loss = 0.782039
Epoch 6, 	Batch:1, 	Train Loss = 0.701294, 	Val Loss = 0.782039
Epoch 6, 	Batch:2, 	Train Loss = 0.666847, 	Val Loss = 0.782039
Epoch 6, 	Batch:3, 	Train Loss = 0.613352, 	Val Loss = 0.782039
Epoch 6, 	Batch:4, 	Train Loss = 0.610777, 	Val Loss = 0.782039
Epoch 6, 	Batch:5, 	Train Loss = 0.567380, 	Val Loss = 0.782039
Epoch 6, 	Batch:6, 	Train Loss = 0.522790, 	Val Loss = 0.782039
Epoch 6, 	Batch:7, 	Train Loss = 0.539908, 	Val Loss = 0.782039
Epoch 6, 	Batch:8, 	Train Loss = 0.539052, 	Val Loss = 0.782039
Epoch 6, 	Batch:9, 	Train Loss = 0.525162, 	Val Loss = 0.782039
Epoch 7, 	Batch:0, 	Train Loss = 0.636171, 	Val Loss = 0.642043
Epoch 7, 	Batch:1, 	Train Loss = 0.466962, 	Val Loss = 0.642043
Epoch 7, 	Batch:2, 	Train Loss = 0.514667, 	Val Loss = 0.642043
