Job runs on node:
eu-g9-044-4
REPETITIONS=8
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=4
EPOCHS=300
OPTSTEP=0.2
BATCHSIZE=25
VALSPLIT=0.2
FRACSAMPLEDSTATES=0.25
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
RUNID=1
NO JAX
srun -N 1 -n 1 python Cluster/single_run.py -ni 8 -nt 4 -b 25 -e 300 -v 0.2 -sz 0.2 -of 'runs/ee' -ls 1 2 3  -lp 1. 1. 1.  -lr 1 5 3 -njx

Epoch 1, 	Batch:0, 	Train Loss = 3.120012, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.062069, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 2.884150, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 2.744657, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.353697, 	Val Loss = 1.802132
Epoch 2, 	Batch:1, 	Train Loss = 1.351280, 	Val Loss = 1.802132
Epoch 2, 	Batch:2, 	Train Loss = 1.286949, 	Val Loss = 1.802132
Epoch 2, 	Batch:3, 	Train Loss = 1.315833, 	Val Loss = 1.802132
Epoch 3, 	Batch:0, 	Train Loss = 1.173944, 	Val Loss = 1.551952
Epoch 3, 	Batch:1, 	Train Loss = 1.086934, 	Val Loss = 1.551952
Epoch 3, 	Batch:2, 	Train Loss = 1.105606, 	Val Loss = 1.551952
Epoch 3, 	Batch:3, 	Train Loss = 1.161274, 	Val Loss = 1.551952
Epoch 4, 	Batch:0, 	Train Loss = 0.936742, 	Val Loss = 1.029865
Epoch 4, 	Batch:1, 	Train Loss = 0.911912, 	Val Loss = 1.029865
Epoch 4, 	Batch:2, 	Train Loss = 0.915096, 	Val Loss = 1.029865
Epoch 4, 	Batch:3, 	Train Loss = 0.986304, 	Val Loss = 1.029865
Epoch 5, 	Batch:0, 	Train Loss = 0.782593, 	Val Loss = 1.023156
Epoch 5, 	Batch:1, 	Train Loss = 0.857630, 	Val Loss = 1.023156
Epoch 5, 	Batch:2, 	Train Loss = 0.830615, 	Val Loss = 1.023156
Epoch 5, 	Batch:3, 	Train Loss = 0.883921, 	Val Loss = 1.023156
Epoch 6, 	Batch:0, 	Train Loss = 0.530523, 	Val Loss = 0.883030
Epoch 6, 	Batch:1, 	Train Loss = 0.606621, 	Val Loss = 0.883030
Epoch 6, 	Batch:2, 	Train Loss = 0.579989, 	Val Loss = 0.883030
Epoch 6, 	Batch:3, 	Train Loss = 0.681419, 	Val Loss = 0.883030
Epoch 7, 	Batch:0, 	Train Loss = 0.693963, 	Val Loss = 1.144738
Epoch 7, 	Batch:1, 	Train Loss = 0.753710, 	Val Loss = 1.144738
Epoch 7, 	Batch:2, 	Train Loss = 0.729407, 	Val Loss = 1.144738
Epoch 7, 	Batch:3, 	Train Loss = 0.770863, 	Val Loss = 1.144738
Epoch 8, 	Batch:0, 	Train Loss = 0.689887, 	Val Loss = 1.128163
Epoch 8, 	Batch:1, 	Train Loss = 0.652143, 	Val Loss = 1.128163
Epoch 8, 	Batch:2, 	Train Loss = 0.603835, 	Val Loss = 1.128163
Epoch 8, 	Batch:3, 	Train Loss = 0.689692, 	Val Loss = 1.128163
Epoch 9, 	Batch:0, 	Train Loss = 0.700786, 	Val Loss = 0.987788
Epoch 9, 	Batch:1, 	Train Loss = 0.676825, 	Val Loss = 0.987788
Epoch 9, 	Batch:2, 	Train Loss = 0.630623, 	Val Loss = 0.987788
Epoch 9, 	Batch:3, 	Train Loss = 0.701898, 	Val Loss = 0.987788
Epoch 10, 	Batch:0, 	Train Loss = 0.679807, 	Val Loss = 1.106964
Epoch 10, 	Batch:1, 	Train Loss = 0.752046, 	Val Loss = 1.106964
Epoch 10, 	Batch:2, 	Train Loss = 0.668965, 	Val Loss = 1.106964
Epoch 10, 	Batch:3, 	Train Loss = 0.721666, 	Val Loss = 1.106964
Epoch 11, 	Batch:0, 	Train Loss = 0.525310, 	Val Loss = 0.795688
Epoch 11, 	Batch:1, 	Train Loss = 0.677422, 	Val Loss = 0.795688
Epoch 11, 	Batch:2, 	Train Loss = 0.656981, 	Val Loss = 0.795688
