Job runs on node:
eu-g9-040-4
REPETITIONS=8
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=300
OPTSTEP=0.2
BATCHSIZE=25
VALSPLIT=0.2
FRACSAMPLEDSTATES=0.25
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
RUNID=0
NO JAX
srun -N 1 -n 1 python Cluster/single_run.py -ni 8 -nt 5 -b 25 -e 300 -v 0.2 -sz 0.2 -of 'runs/ee' -ls 1 2 3  -lp 1. 1. 1.  -lr 1 5 3 -njx

Epoch 1, 	Batch:0, 	Train Loss = 3.784772, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.592904, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.357741, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.231303, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 1.990871, 	Val Loss = 3.019839
Epoch 2, 	Batch:1, 	Train Loss = 2.460668, 	Val Loss = 3.019839
Epoch 2, 	Batch:2, 	Train Loss = 2.520782, 	Val Loss = 3.019839
Epoch 2, 	Batch:3, 	Train Loss = 2.487018, 	Val Loss = 3.019839
Epoch 3, 	Batch:0, 	Train Loss = 2.526176, 	Val Loss = 2.128951
Epoch 3, 	Batch:1, 	Train Loss = 2.087798, 	Val Loss = 2.128951
Epoch 3, 	Batch:2, 	Train Loss = 1.936486, 	Val Loss = 2.128951
Epoch 3, 	Batch:3, 	Train Loss = 1.888331, 	Val Loss = 2.128951
Epoch 4, 	Batch:0, 	Train Loss = 1.441500, 	Val Loss = 1.082711
Epoch 4, 	Batch:1, 	Train Loss = 1.512109, 	Val Loss = 1.082711
Epoch 4, 	Batch:2, 	Train Loss = 1.395284, 	Val Loss = 1.082711
Epoch 4, 	Batch:3, 	Train Loss = 1.327558, 	Val Loss = 1.082711
Epoch 5, 	Batch:0, 	Train Loss = 1.540629, 	Val Loss = 1.097757
Epoch 5, 	Batch:1, 	Train Loss = 1.479921, 	Val Loss = 1.097757
Epoch 5, 	Batch:2, 	Train Loss = 1.402932, 	Val Loss = 1.097757
Epoch 5, 	Batch:3, 	Train Loss = 1.281417, 	Val Loss = 1.097757
Epoch 6, 	Batch:0, 	Train Loss = 1.409764, 	Val Loss = 1.001205
Epoch 6, 	Batch:1, 	Train Loss = 1.274654, 	Val Loss = 1.001205
Epoch 6, 	Batch:2, 	Train Loss = 1.096305, 	Val Loss = 1.001205
Epoch 6, 	Batch:3, 	Train Loss = 1.124350, 	Val Loss = 1.001205
Epoch 7, 	Batch:0, 	Train Loss = 1.296800, 	Val Loss = 0.914211
Epoch 7, 	Batch:1, 	Train Loss = 1.134005, 	Val Loss = 0.914211
Epoch 7, 	Batch:2, 	Train Loss = 0.993712, 	Val Loss = 0.914211
Epoch 7, 	Batch:3, 	Train Loss = 0.980144, 	Val Loss = 0.914211
Epoch 8, 	Batch:0, 	Train Loss = 1.074682, 	Val Loss = 0.786283
Epoch 8, 	Batch:1, 	Train Loss = 1.017053, 	Val Loss = 0.786283
Epoch 8, 	Batch:2, 	Train Loss = 0.939818, 	Val Loss = 0.786283
Epoch 8, 	Batch:3, 	Train Loss = 0.976295, 	Val Loss = 0.786283
Epoch 9, 	Batch:0, 	Train Loss = 1.198022, 	Val Loss = 0.789008
Epoch 9, 	Batch:1, 	Train Loss = 1.056511, 	Val Loss = 0.789008
Epoch 9, 	Batch:2, 	Train Loss = 0.965420, 	Val Loss = 0.789008
Epoch 9, 	Batch:3, 	Train Loss = 1.060478, 	Val Loss = 0.789008
Epoch 10, 	Batch:0, 	Train Loss = 1.289765, 	Val Loss = 1.004563
Epoch 10, 	Batch:1, 	Train Loss = 1.174561, 	Val Loss = 1.004563
Epoch 10, 	Batch:2, 	Train Loss = 1.054310, 	Val Loss = 1.004563
Epoch 10, 	Batch:3, 	Train Loss = 1.062594, 	Val Loss = 1.004563
Epoch 11, 	Batch:0, 	Train Loss = 1.084856, 	Val Loss = 0.746326
Epoch 11, 	Batch:1, 	Train Loss = 1.020115, 	Val Loss = 0.746326
Epoch 11, 	Batch:2, 	Train Loss = 0.890291, 	Val Loss = 0.746326
Epoch 11, 	Batch:3, 	Train Loss = 0.891502, 	Val Loss = 0.746326
Epoch 12, 	Batch:0, 	Train Loss = 1.090198, 	Val Loss = 0.789503
Epoch 12, 	Batch:1, 	Train Loss = 1.005485, 	Val Loss = 0.789503
Epoch 12, 	Batch:2, 	Train Loss = 0.912959, 	Val Loss = 0.789503
Epoch 12, 	Batch:3, 	Train Loss = 0.948569, 	Val Loss = 0.789503
Epoch 13, 	Batch:0, 	Train Loss = 1.117878, 	Val Loss = 0.745050
Epoch 13, 	Batch:1, 	Train Loss = 1.005662, 	Val Loss = 0.745050
Epoch 13, 	Batch:2, 	Train Loss = 0.912013, 	Val Loss = 0.745050
Epoch 13, 	Batch:3, 	Train Loss = 0.911187, 	Val Loss = 0.745050
Epoch 14, 	Batch:0, 	Train Loss = 1.134345, 	Val Loss = 0.721627
Epoch 14, 	Batch:1, 	Train Loss = 1.037468, 	Val Loss = 0.721627
Epoch 14, 	Batch:2, 	Train Loss = 0.922643, 	Val Loss = 0.721627
Epoch 14, 	Batch:3, 	Train Loss = 0.858635, 	Val Loss = 0.721627
Epoch 15, 	Batch:0, 	Train Loss = 1.022029, 	Val Loss = 0.687280
Epoch 15, 	Batch:1, 	Train Loss = 0.975710, 	Val Loss = 0.687280
Epoch 15, 	Batch:2, 	Train Loss = 0.821319, 	Val Loss = 0.687280
Epoch 15, 	Batch:3, 	Train Loss = 0.851212, 	Val Loss = 0.687280
Epoch 16, 	Batch:0, 	Train Loss = 1.034567, 	Val Loss = 0.507479
Epoch 16, 	Batch:1, 	Train Loss = 0.924122, 	Val Loss = 0.507479
Epoch 16, 	Batch:2, 	Train Loss = 0.837599, 	Val Loss = 0.507479
Epoch 16, 	Batch:3, 	Train Loss = 0.865717, 	Val Loss = 0.507479
Epoch 17, 	Batch:0, 	Train Loss = 0.947294, 	Val Loss = 0.649191
Epoch 17, 	Batch:1, 	Train Loss = 0.895328, 	Val Loss = 0.649191
Epoch 17, 	Batch:2, 	Train Loss = 0.805270, 	Val Loss = 0.649191
Epoch 17, 	Batch:3, 	Train Loss = 0.874032, 	Val Loss = 0.649191
Epoch 18, 	Batch:0, 	Train Loss = 0.992882, 	Val Loss = 0.779365
Epoch 18, 	Batch:1, 	Train Loss = 0.907847, 	Val Loss = 0.779365
Epoch 18, 	Batch:2, 	Train Loss = 0.770397, 	Val Loss = 0.779365
Epoch 18, 	Batch:3, 	Train Loss = 0.816013, 	Val Loss = 0.779365
Epoch 19, 	Batch:0, 	Train Loss = 1.057156, 	Val Loss = 0.748904
Epoch 19, 	Batch:1, 	Train Loss = 0.954923, 	Val Loss = 0.748904
Epoch 19, 	Batch:2, 	Train Loss = 0.910197, 	Val Loss = 0.748904
Epoch 19, 	Batch:3, 	Train Loss = 0.901957, 	Val Loss = 0.748904
Epoch 20, 	Batch:0, 	Train Loss = 0.983711, 	Val Loss = 0.724523
Epoch 20, 	Batch:1, 	Train Loss = 0.839018, 	Val Loss = 0.724523
Epoch 20, 	Batch:2, 	Train Loss = 0.803040, 	Val Loss = 0.724523
Epoch 20, 	Batch:3, 	Train Loss = 0.839867, 	Val Loss = 0.724523
Epoch 21, 	Batch:0, 	Train Loss = 1.012087, 	Val Loss = 0.731399
Epoch 21, 	Batch:1, 	Train Loss = 0.940976, 	Val Loss = 0.731399
Epoch 21, 	Batch:2, 	Train Loss = 0.872449, 	Val Loss = 0.731399
Epoch 21, 	Batch:3, 	Train Loss = 0.895377, 	Val Loss = 0.731399
Epoch 22, 	Batch:0, 	Train Loss = 0.908656, 	Val Loss = 0.650510
Epoch 22, 	Batch:1, 	Train Loss = 0.776809, 	Val Loss = 0.650510
Epoch 22, 	Batch:2, 	Train Loss = 0.771634, 	Val Loss = 0.650510
Epoch 22, 	Batch:3, 	Train Loss = 0.743664, 	Val Loss = 0.650510
Epoch 23, 	Batch:0, 	Train Loss = 0.940820, 	Val Loss = 0.695367
Epoch 23, 	Batch:1, 	Train Loss = 0.902691, 	Val Loss = 0.695367
Epoch 23, 	Batch:2, 	Train Loss = 0.812742, 	Val Loss = 0.695367
Epoch 23, 	Batch:3, 	Train Loss = 0.826991, 	Val Loss = 0.695367
Epoch 24, 	Batch:0, 	Train Loss = 1.031383, 	Val Loss = 0.646942
Epoch 24, 	Batch:1, 	Train Loss = 0.906723, 	Val Loss = 0.646942
Epoch 24, 	Batch:2, 	Train Loss = 0.811840, 	Val Loss = 0.646942
Epoch 24, 	Batch:3, 	Train Loss = 0.793812, 	Val Loss = 0.646942
Epoch 25, 	Batch:0, 	Train Loss = 1.060118, 	Val Loss = 0.575109
Epoch 25, 	Batch:1, 	Train Loss = 1.008108, 	Val Loss = 0.575109
Epoch 25, 	Batch:2, 	Train Loss = 0.903948, 	Val Loss = 0.575109
Epoch 25, 	Batch:3, 	Train Loss = 0.886088, 	Val Loss = 0.575109
Epoch 26, 	Batch:0, 	Train Loss = 1.114680, 	Val Loss = 0.688725
Epoch 26, 	Batch:1, 	Train Loss = 1.008217, 	Val Loss = 0.688725
Epoch 26, 	Batch:2, 	Train Loss = 0.906153, 	Val Loss = 0.688725
Epoch 26, 	Batch:3, 	Train Loss = 0.922536, 	Val Loss = 0.688725
Epoch 27, 	Batch:0, 	Train Loss = 1.016699, 	Val Loss = 0.686562
Epoch 27, 	Batch:1, 	Train Loss = 0.905780, 	Val Loss = 0.686562
Epoch 27, 	Batch:2, 	Train Loss = 0.844214, 	Val Loss = 0.686562
Epoch 27, 	Batch:3, 	Train Loss = 0.864796, 	Val Loss = 0.686562
Epoch 28, 	Batch:0, 	Train Loss = 0.860936, 	Val Loss = 0.679139
Epoch 28, 	Batch:1, 	Train Loss = 0.863682, 	Val Loss = 0.679139
Epoch 28, 	Batch:2, 	Train Loss = 0.775128, 	Val Loss = 0.679139
Epoch 28, 	Batch:3, 	Train Loss = 0.786932, 	Val Loss = 0.679139
Epoch 29, 	Batch:0, 	Train Loss = 0.843368, 	Val Loss = 0.622770
Epoch 29, 	Batch:1, 	Train Loss = 0.817805, 	Val Loss = 0.622770
Epoch 29, 	Batch:2, 	Train Loss = 0.732318, 	Val Loss = 0.622770
Epoch 29, 	Batch:3, 	Train Loss = 0.754495, 	Val Loss = 0.622770
Epoch 30, 	Batch:0, 	Train Loss = 0.810893, 	Val Loss = 0.603639
Epoch 30, 	Batch:1, 	Train Loss = 0.784391, 	Val Loss = 0.603639
Epoch 30, 	Batch:2, 	Train Loss = 0.742366, 	Val Loss = 0.603639
Epoch 30, 	Batch:3, 	Train Loss = 0.757454, 	Val Loss = 0.603639
Epoch 31, 	Batch:0, 	Train Loss = 0.938954, 	Val Loss = 0.675624
Epoch 31, 	Batch:1, 	Train Loss = 0.866191, 	Val Loss = 0.675624
Epoch 31, 	Batch:2, 	Train Loss = 0.796366, 	Val Loss = 0.675624
Epoch 31, 	Batch:3, 	Train Loss = 0.806986, 	Val Loss = 0.675624
Epoch 32, 	Batch:0, 	Train Loss = 0.901566, 	Val Loss = 0.649666
Epoch 32, 	Batch:1, 	Train Loss = 0.868999, 	Val Loss = 0.649666
Epoch 32, 	Batch:2, 	Train Loss = 0.814475, 	Val Loss = 0.649666
Epoch 32, 	Batch:3, 	Train Loss = 0.826099, 	Val Loss = 0.649666
Epoch 33, 	Batch:0, 	Train Loss = 0.945352, 	Val Loss = 0.541786
Epoch 33, 	Batch:1, 	Train Loss = 0.878580, 	Val Loss = 0.541786
Epoch 33, 	Batch:2, 	Train Loss = 0.784069, 	Val Loss = 0.541786
Epoch 33, 	Batch:3, 	Train Loss = 0.747475, 	Val Loss = 0.541786
Epoch 34, 	Batch:0, 	Train Loss = 0.913554, 	Val Loss = 0.557895
Epoch 34, 	Batch:1, 	Train Loss = 0.878552, 	Val Loss = 0.557895
Epoch 34, 	Batch:2, 	Train Loss = 0.781040, 	Val Loss = 0.557895
Epoch 34, 	Batch:3, 	Train Loss = 0.768931, 	Val Loss = 0.557895
Epoch 35, 	Batch:0, 	Train Loss = 0.881284, 	Val Loss = 0.622299
Epoch 35, 	Batch:1, 	Train Loss = 0.845536, 	Val Loss = 0.622299
